"","classification_id","user_name","subject_ids","workflow_version","task_index","task","task_label","array.index","choice","answers.HOWMANY","answers.ESTIMATEOFSNOWDEPTHSEETUTORIALORFIELDGUIDE","answers.ANTLERSPRESENT","answers.HOWMANYPEOPLE","answers.WHATTYPEOFHUMAN","workflow_id","id","class.count","round","Imj1","Imj2","Img3","CamNum","SD_card_num","Event"
"3409",296188379,"Tucson_Jo",52257614,"11.8",1,"T0",NA,1,"PORCUPINE","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73347559",5,"R1","C41_SD65_R1_0058.JPG","C41_SD65_R1_0059.JPG","C41_SD65_R1_0060.JPG","41","65","693"
"3410",296188458,"Tucson_Jo",52259349,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"73488328",5,"R1","C46_SD73_R1_IMG_0016.JPG","C46_SD73_R1_IMG_0017.JPG","C46_SD73_R1_IMG_0018.JPG","46","73","1575"
"3411",296188546,"Tucson_Jo",52256635,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72975111",5,"R1","C28_SD18_R1_0253.JPG","C28_SD18_R1_0254.JPG","C28_SD18_R1_0255.JPG","28","18","217"
"3412",296188605,"Tucson_Jo",52256493,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72538954",5,"R1","C28_SD18_R1_0037.JPG","C28_SD18_R1_0038.JPG","C28_SD18_R1_0039.JPG","28","18","145"
"3413",296188735,"Tucson_Jo",52257103,"11.8",1,"T0",NA,1,"RAPTOR",NA,NA,NA,NA,NA,16695,"73454846",5,"R1","C28_SD18_R1_0949.JPG","C28_SD18_R1_0950.JPG","C28_SD18_R1_0951.JPG","28","18","449"
"3414",296189000,"Tucson_Jo",52256353,"11.8",1,"T0",NA,1,"COYOTE","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73475445",5,"R1","C23_SD17_R1_IMG_0064.JPG","C23_SD17_R1_IMG_0065.JPG","C23_SD17_R1_IMG_0066.JPG","23","17","82"
"3415",296189085,"Tucson_Jo",53236108,"11.8",1,"T0",NA,1,"OTHERBIRD",NA,NA,NA,NA,NA,16695,"74565617",5,"R2","C50_SD83_R2_IMG_0019.JPG","C50_SD83_R2_IMG_0020.JPG","C50_SD83_R2_IMG_0021.JPG","50","83","701"
"3416",296189161,"Tucson_Jo",53236188,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563591",5,"R2","C52_SD57_R2_0082.JPG","C52_SD57_R2_0083.JPG","C52_SD57_R2_0084.JPG","52","57","781"
"3417",296189219,"Tucson_Jo",53235481,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566568",5,"R2","C28_SD66_R2_0064.JPG","C28_SD66_R2_0065.JPG","C28_SD66_R2_0066.JPG","28","66","74"
"3418",296189284,"Tucson_Jo",53235445,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74564045",5,"R2","C23_SD80_R2_IMG_0064.JPG","C23_SD80_R2_IMG_0065.JPG","C23_SD80_R2_IMG_0066.JPG","23","80","38"
"3419",296189367,"Tucson_Jo",52257025,"11.8",1,"T0",NA,1,"RAPTOR",NA,NA,NA,NA,NA,16695,"72975446",5,"R1","C28_SD18_R1_0829.JPG","C28_SD18_R1_0830.JPG","C28_SD18_R1_0831.JPG","28","18","409"
"3420",296189428,"Tucson_Jo",52256773,"11.8",1,"T0",NA,1,"SKUNKSTRIPED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73286887",5,"R1","C28_SD18_R1_0478.JPG","C28_SD18_R1_0479.JPG","C28_SD18_R1_0480.JPG","28","18","292"
"3421",296189516,"Tucson_Jo",52256436,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73041472",5,"R1","C27_SD25_R1_0091.JPG","C27_SD25_R1_0092.JPG","C27_SD25_R1_0093.JPG","27","25","116"
"3422",296189576,"Tucson_Jo",53235699,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"74563319",5,"R2","C34_SD96_R2_IMG_0019.JPG","C34_SD96_R2_IMG_0020.JPG","C34_SD96_R2_IMG_0021.JPG","34","96","292"
"3423",296189576,"Tucson_Jo",53235699,"11.8",1,"T0",NA,2,"DOMESTICDOG","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563319",5,"R2","C34_SD96_R2_IMG_0019.JPG","C34_SD96_R2_IMG_0020.JPG","C34_SD96_R2_IMG_0021.JPG","34","96","292"
"3424",296189638,"Tucson_Jo",52256717,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73488260",5,"R1","C28_SD18_R1_0388.JPG","C28_SD18_R1_0389.JPG","C28_SD18_R1_0390.JPG","28","18","262"
"3425",296189701,"Tucson_Jo",53236183,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564351",5,"R2","C52_SD57_R2_0067.JPG","C52_SD57_R2_0068.JPG","C52_SD57_R2_0069.JPG","52","57","776"
"3426",296189827,"Tucson_Jo",52259813,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73150200",5,"R1","C52_SD69_R1_0115.JPG","C52_SD69_R1_0116.JPG","C52_SD69_R1_0117.JPG","52","69","1827"
"3427",296189892,"Tucson_Jo",53236187,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564073",5,"R2","C52_SD57_R2_0079.JPG","C52_SD57_R2_0080.JPG","C52_SD57_R2_0081.JPG","52","57","780"
"3428",296189995,"Tucson_Jo",52256699,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73487474",5,"R1","C28_SD18_R1_0349.JPG","C28_SD18_R1_0350.JPG","C28_SD18_R1_0351.JPG","28","18","249"
"3429",296190057,"Tucson_Jo",53235576,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564610",5,"R2","C32_SD68_R2_0085.JPG","C32_SD68_R2_0086.JPG","C32_SD68_R2_0087.JPG","32","68","169"
"3430",296190245,"Tucson_Jo",53235863,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563996",5,"R2","C42_SD14_R2_0043.JPG","C42_SD14_R2_0044.JPG","C42_SD14_R2_0045.JPG","42","14","456"
"3431",296190296,"Tucson_Jo",53235930,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566187",5,"R2","C45_SD86_R2_0061.JPG","C45_SD86_R2_0062.JPG","C45_SD86_R2_0063.JPG","45","86","523"
"3432",296190364,"Tucson_Jo",53236153,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","DUSTING10CM",NA,NA,NA,16695,"74563426",5,"R2","C51_SD24_R2_0088.JPG","C51_SD24_R2_0089.JPG","C51_SD24_R2_0090.JPG","51","24","746"
"3433",296190438,"Tucson_Jo",53235711,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74564444",5,"R2","C34_SD96_R2_IMG_0055.JPG","C34_SD96_R2_IMG_0056.JPG","C34_SD96_R2_IMG_0057.JPG","34","96","304"
"3434",296190493,"Tucson_Jo",52256495,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73065475",5,"R1","C28_SD18_R1_0043.JPG","C28_SD18_R1_0044.JPG","C28_SD18_R1_0045.JPG","28","18","147"
"3435",296190590,"Tucson_Jo",52259398,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73212775",5,"R1","C47_SD76_R1_0079.JPG","C47_SD76_R1_0080.JPG","C47_SD76_R1_0081.JPG","47","76","1602"
"3436",296190640,"Tucson_Jo",52259745,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"72994799",5,"R1","C51_SD7_R1_0035.JPG"," "," ","51","7","1788"
"3437",296190640,"Tucson_Jo",52259745,"11.8",1,"T0",NA,2,"DOMESTICDOG","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72994799",5,"R1","C51_SD7_R1_0035.JPG"," "," ","51","7","1788"
"3438",296201902,"ktsolly",52256704,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73488106",5,"R1","C28_SD18_R1_0364.JPG","C28_SD18_R1_0365.JPG","C28_SD18_R1_0366.JPG","28","18","254"
"3439",296202008,"ktsolly",52257346,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72995202",5,"R1","C37_SD6_R1_0076.JPG","C37_SD6_R1_0077.JPG","C37_SD6_R1_0078.JPG","37","6","564"
"3440",296202171,"ktsolly",53235933,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"23","RECREATIONALIST",16695,"74566053",5,"R2","C45_SD86_R2_0070.JPG","C45_SD86_R2_0071.JPG","C45_SD86_R2_0072.JPG","45","86","526"
"3441",296202340,"ktsolly",53235557,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"74564408",5,"R2","C32_SD68_R2_0028.JPG","C32_SD68_R2_0029.JPG","C32_SD68_R2_0030.JPG","32","68","150"
"3442",296202410,"Tucson_Jo",52256581,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72890907",5,"R1","C28_SD18_R1_0181.JPG","C28_SD18_R1_0182.JPG","C28_SD18_R1_0183.JPG","28","18","193"
"3443",296202426,"ktsolly",53235969,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566629",5,"R2","C46_SD93_R2_IMG_0087.JPG","C46_SD93_R2_IMG_0088.JPG","C46_SD93_R2_IMG_0089.JPG","46","93","562"
"3444",296202501,"Tucson_Jo",53236277,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564037",5,"R2","C52_SD57_R2_0349.JPG","C52_SD57_R2_0350.JPG","C52_SD57_R2_0351.JPG","52","57","870"
"3445",296202613,"Tucson_Jo",53235946,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74565306",5,"R2","C46_SD93_R2_IMG_0018.JPG","C46_SD93_R2_IMG_0019.JPG","C46_SD93_R2_IMG_0020.JPG","46","93","539"
"3446",296202707,"Tucson_Jo",53236148,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"74564816",5,"R2","C51_SD24_R2_0073.JPG","C51_SD24_R2_0074.JPG","C51_SD24_R2_0075.JPG","51","24","741"
"3447",296202819,"Tucson_Jo",52257089,"11.8",1,"T0",NA,1,"RAPTOR",NA,NA,NA,NA,NA,16695,"73030787",5,"R1","C28_SD18_R1_0919.JPG","C28_SD18_R1_0920.JPG","C28_SD18_R1_0921.JPG","28","18","439"
"3448",296202914,"Tucson_Jo",53235929,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"23","RECREATIONALIST",16695,"74563209",5,"R2","C45_SD86_R2_0058.JPG","C45_SD86_R2_0059.JPG","C45_SD86_R2_0060.JPG","45","86","522"
"3449",296202957,"Tucson_Jo",53236374,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566152",5,"R2","C54_SD8_R2_IMG_0043.JPG","C54_SD8_R2_IMG_0044.JPG","C54_SD8_R2_IMG_0045.JPG","54","8","967"
"3450",296202996,"Tucson_Jo",53236280,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563374",5,"R2","C52_SD57_R2_0358.JPG","C52_SD57_R2_0359.JPG","C52_SD57_R2_0360.JPG","52","57","873"
"3451",296203060,"Tucson_Jo",52259307,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72973993",5,"R1","C45_SD5_R1_0034.JPG","C45_SD5_R1_0035.JPG","C45_SD5_R1_0036.JPG","45","5","1554"
"3452",296203397,"Tucson_Jo",52259409,"11.8",1,"T0",NA,1,"BLACKBEAR","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73454975",5,"R1","C47_SD76_R1_0109.JPG","C47_SD76_R1_0110.JPG","C47_SD76_R1_0111.JPG","47","76","1612"
"3453",296203871,"Tucson_Jo",52256846,"11.8",1,"T0",NA,1,"FISHER","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73454065",5,"R1","C28_SD18_R1_0574.JPG","C28_SD18_R1_0575.JPG","C28_SD18_R1_0576.JPG","28","18","324"
"3454",296204522,"Tucson_Jo",52256515,"11.8",1,"T0",NA,1,"DOMESTICDOG","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73239198",5,"R1","C28_SD18_R1_0070.JPG","C28_SD18_R1_0071.JPG","C28_SD18_R1_0072.JPG","28","18","156"
"3455",296204826,"Tucson_Jo",52256302,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72640617",5,"R1","C22_SD58_R1_IMG_0100.JPG","C22_SD58_R1_IMG_0101.JPG","C22_SD58_R1_IMG_0102.JPG","22","58","54"
"3456",296204934,"Tucson_Jo",52256673,"11.8",1,"T0",NA,1,"SQUIRRELRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73454146",5,"R1","C28_SD18_R1_0304.JPG","C28_SD18_R1_0305.JPG","C28_SD18_R1_0306.JPG","28","18","234"
"3457",296204963,"Tucson_Jo",53235819,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566357",5,"R2","C37_SD72_R2_0046.JPG","C37_SD72_R2_0047.JPG","C37_SD72_R2_0048.JPG","37","72","412"
"3458",296205028,"Tucson_Jo",53235703,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566529",5,"R2","C34_SD96_R2_IMG_0031.JPG","C34_SD96_R2_IMG_0032.JPG","C34_SD96_R2_IMG_0033.JPG","34","96","296"
"3459",296205103,"Tucson_Jo",53235432,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565856",5,"R2","C23_SD80_R2_IMG_0025.JPG","C23_SD80_R2_IMG_0026.JPG","C23_SD80_R2_IMG_0027.JPG","23","80","25"
"3460",296205163,"Tucson_Jo",52256537,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72995907",5,"R1","C28_SD18_R1_0106.JPG","C28_SD18_R1_0107.JPG","C28_SD18_R1_0108.JPG","28","18","168"
"3461",296205241,"Tucson_Jo",52257076,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73455081",5,"R1","C28_SD18_R1_0895.JPG","C28_SD18_R1_0896.JPG","C28_SD18_R1_0897.JPG","28","18","431"
"3462",296205297,"Tucson_Jo",52256245,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72976720",5,"R1","C22_SD58_R1_IMG_0022.JPG","C22_SD58_R1_IMG_0023.JPG","C22_SD58_R1_IMG_0024.JPG","22","58","28"
"3463",296205366,"Tucson_Jo",53235410,"11.8",1,"T0",NA,1,"RAPTOR",NA,NA,NA,NA,NA,16695,"74563181",5,"R2","C22_SD94_R2_IMG_0022.JPG","C22_SD94_R2_IMG_0023.JPG","C22_SD94_R2_IMG_0024.JPG","22","94","8"
"3464",296205397,"Tucson_Jo",52256902,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73455174",5,"R1","C28_SD18_R1_0658.JPG","C28_SD18_R1_0659.JPG","C28_SD18_R1_0660.JPG","28","18","352"
"3465",296205433,"Tucson_Jo",53235623,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565678",5,"R2","C32_SD68_R2_0226.JPG","C32_SD68_R2_0227.JPG","C32_SD68_R2_0228.JPG","32","68","216"
"3466",296205474,"Tucson_Jo",53236179,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564711",5,"R2","C52_SD57_R2_0055.JPG","C52_SD57_R2_0056.JPG","C52_SD57_R2_0057.JPG","52","57","772"
"3467",296205551,"Tucson_Jo",53235470,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74563248",5,"R2","C28_SD66_R2_0031.JPG","C28_SD66_R2_0032.JPG","C28_SD66_R2_0033.JPG","28","66","63"
"3468",296205589,"Tucson_Jo",52257633,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"72974239",5,"R1","C41_SD65_R1_0082.JPG","C41_SD65_R1_0083.JPG","C41_SD65_R1_0084.JPG","41","65","701"
"3469",296205646,"Tucson_Jo",52257091,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72589194",5,"R1","C28_SD18_R1_0925.JPG","C28_SD18_R1_0926.JPG","C28_SD18_R1_0927.JPG","28","18","441"
"3470",296205719,"Tucson_Jo",52259264,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72909700",5,"R1","C44_SD4_R1_0007.JPG","C44_SD4_R1_0008.JPG","C44_SD4_R1_0009.JPG","44","4","1527"
"3471",296205779,"Tucson_Jo",53235771,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563370",5,"R2","C36_SD2_R2_0097.JPG","C36_SD2_R2_0098.JPG","C36_SD2_R2_0099.JPG","36","2","364"
"3472",296205825,"Tucson_Jo",52259259,"11.8",1,"T0",NA,1,"RAPTOR",NA,NA,NA,NA,NA,16695,"73015370",5,"R1","C43_SD82_R1_0019.JPG","C43_SD82_R1_0020.JPG","C43_SD82_R1_0021.JPG","43","82","1522"
"3473",296205890,"not-logged-in-40fd93ed2f73c45c83fc",53235574,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564147",5,"R2","C32_SD68_R2_0079.JPG","C32_SD68_R2_0080.JPG","C32_SD68_R2_0081.JPG","32","68","167"
"3474",296205949,"not-logged-in-40fd93ed2f73c45c83fc",53236352,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565240",5,"R2","C53_SD12_R2_0058.JPG","C53_SD12_R2_0059.JPG","C53_SD12_R2_0060.JPG","53","12","945"
"3475",296206000,"not-logged-in-40fd93ed2f73c45c83fc",52257219,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73346788",5,"R1","C33_SD79_R1IMG_0016.JPG","C33_SD79_R1IMG_0017.JPG","C33_SD79_R1IMG_0018.JPG","33","79","501"
"3476",296206857,"mpsawyer",53235889,"11.8",1,"T0",NA,1,"OWL",NA,NA,NA,NA,NA,16695,"74563242",5,"R2","C43_SD22_R2_0061.JPG","C43_SD22_R2_0062.JPG","C43_SD22_R2_0063.JPG","43","22","482"
"3477",296206918,"mpsawyer",53236014,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565416",5,"R2","C47_SD85_R2_0130.JPG","C47_SD85_R2_0131.JPG","C47_SD85_R2_0132.JPG","47","85","607"
"3478",296206976,"mpsawyer",53235636,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","DUSTING10CM",NA,NA,NA,16695,"74564686",5,"R2","C32_SD68_R2_0265.JPG","C32_SD68_R2_0266.JPG","C32_SD68_R2_0267.JPG","32","68","229"
"3479",296207008,"mpsawyer",53236064,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566416",5,"R2","C48_SD64_R2_IMG_0130.JPG","C48_SD64_R2_IMG_0131.JPG","C48_SD64_R2_IMG_0132.JPG","48","64","657"
"3480",296207042,"mpsawyer",53236293,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566360",5,"R2","C52_SD57_R2_0397.JPG","C52_SD57_R2_0398.JPG","C52_SD57_R2_0399.JPG","52","57","886"
"3481",296207070,"mpsawyer",52256479,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"23","CAMERATRAPPER",16695,"73346481",5,"R1","C27_SD25_R1_0139.JPG","C27_SD25_R1_0140.JPG","C27_SD25_R1_0141.JPG","27","25","132"
"3482",296207115,"mpsawyer",53236029,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"74563305",5,"R2","C48_SD64_R2_IMG_0025.JPG","C48_SD64_R2_IMG_0026.JPG","C48_SD64_R2_IMG_0027.JPG","48","64","622"
"3483",296207187,"mpsawyer",53235783,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565735",5,"R2","C36_SD2_R2_0133.JPG","C36_SD2_R2_0134.JPG","C36_SD2_R2_0135.JPG","36","2","376"
"3484",296207261,"mpsawyer",52256988,"11.8",1,"T0",NA,1,"OTHERBIRD",NA,NA,NA,NA,NA,16695,"72976074",5,"R1","C28_SD18_R1_0784.JPG","C28_SD18_R1_0785.JPG","C28_SD18_R1_0786.JPG","28","18","394"
"3485",296207281,"mpsawyer",53235786,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565290",5,"R2","C36_SD2_R2_0142.JPG","C36_SD2_R2_0143.JPG","C36_SD2_R2_0144.JPG","36","2","379"
"3486",296207314,"mpsawyer",53235495,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563410",5,"R2","C28_SD66_R2_0106.JPG","C28_SD66_R2_0107.JPG","C28_SD66_R2_0108.JPG","28","66","88"
"3487",296207335,"mpsawyer",53235926,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566248",5,"R2","C45_SD86_R2_0049.JPG","C45_SD86_R2_0050.JPG","C45_SD86_R2_0051.JPG","45","86","519"
"3488",296207355,"mpsawyer",52256698,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73077342",5,"R1","C28_SD18_R1_0346.JPG","C28_SD18_R1_0347.JPG","C28_SD18_R1_0348.JPG","28","18","248"
"3489",296207407,"mpsawyer",52256313,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"73015381",5,"R1","C23_SD17_R1_IMG_0007.JPG","C23_SD17_R1_IMG_0008.JPG","C23_SD17_R1_IMG_0009.JPG","23","17","63"
"3490",296207550,"mpsawyer",52256736,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72707637",5,"R1","C28_SD18_R1_0418.JPG","C28_SD18_R1_0419.JPG","C28_SD18_R1_0420.JPG","28","18","272"
"3491",296207615,"mpsawyer",52259459,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73347814",5,"R1","C48_SD71_R1_0019.JPG","C48_SD71_R1_0020.JPG","C48_SD71_R1_0021.JPG","48","71","1638"
"3492",296207700,"mpsawyer",53236142,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564771",5,"R2","C51_SD24_R2_0055.JPG","C51_SD24_R2_0056.JPG","C51_SD24_R2_0057.JPG","51","24","735"
"3493",296207786,"mpsawyer",52256911,"11.8",1,"T0",NA,1,"OTHERBIRD",NA,NA,NA,NA,NA,16695,"73443141",5,"R1","C28_SD18_R1_0676.JPG","C28_SD18_R1_0677.JPG","C28_SD18_R1_0678.JPG","28","18","358"
"3494",296207813,"mpsawyer",53235874,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566126",5,"R2","C43_SD22_R2_0016.JPG","C43_SD22_R2_0017.JPG","C43_SD22_R2_0018.JPG","43","22","467"
"3495",296207894,"mpsawyer",52257524,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73334263",5,"R1","C37_SD6_R1_0352.JPG","C37_SD6_R1_0353.JPG","C37_SD6_R1_0354.JPG","37","6","656"
"3496",296208054,"mpsawyer",52259414,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73488131",5,"R1","C47_SD76_R1_0118.JPG","C47_SD76_R1_0119.JPG","C47_SD76_R1_0120.JPG","47","76","1615"
"3497",296208107,"mpsawyer",52259748,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73454687",5,"R1","C52_SD69_R1_0004.JPG","C52_SD69_R1_0005.JPG","C52_SD69_R1_0006.JPG","52","69","1790"
"3498",296208183,"mpsawyer",52259377,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73455095",5,"R1","C47_SD76_R1_0043.JPG","C47_SD76_R1_0044.JPG","C47_SD76_R1_0045.JPG","47","76","1590"
"3499",296208307,"mpsawyer",53236117,"11.8",1,"T0",NA,1,"COYOTE","1","1020CM",NA,NA,NA,16695,"74563570",5,"R2","C50_SD83_R2_IMG_0046.JPG","C50_SD83_R2_IMG_0047.JPG","C50_SD83_R2_IMG_0048.JPG","50","83","710"
"3500",296208358,"mpsawyer",52259293,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"23","CAMERATRAPPER",16695,"72974599",5,"R1","C45_SD5_R1_0001.JPG","C45_SD5_R1_0002.JPG","C45_SD5_R1_0003.JPG","45","5","1543"
"3501",296208380,"mpsawyer",53236006,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74563291",6,"R2","C47_SD85_R2_0106.JPG","C47_SD85_R2_0107.JPG","C47_SD85_R2_0108.JPG","47","85","599"
"3502",296208420,"mpsawyer",53236378,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","2030CM","YES",NA,NA,16695,"74565117",5,"R2","C54_SD8_R2_IMG_0055.JPG","C54_SD8_R2_IMG_0056.JPG","C54_SD8_R2_IMG_0057.JPG","54","8","971"
